#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     4.71033     4.71033           0
           2     4.83326      4.7718   0.0434639
           3     4.98091      4.8415   0.0638645
           4     4.70805     4.80814   0.0559382
           5     4.57486     4.76148   0.0611881
           6     4.43412     4.70692   0.0712791
           7     4.76386     4.71505   0.0615587
           8     4.81619      4.7277   0.0551468
           9     4.84942     4.74122   0.0506506
          10     4.63062     4.73016   0.0467775
          11       4.814     4.73778   0.0431414
          12     4.92374     4.75328   0.0422379
          13     4.76932     4.75451   0.0390069
          14     4.80624     4.75821   0.0363952
          15     4.53224     4.74314   0.0369552
          16     4.72265     4.74186   0.0346677
          17     4.82975     4.74703   0.0330117
          18     5.02174     4.76229   0.0345257
          19     4.74182     4.76122   0.0327254
          20     4.59479     4.75289   0.0321296
