#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.387447    0.387447           0
           2    0.378378    0.382913  0.00320657
           3    0.388119    0.384648  0.00256472
           4    0.386833    0.385194  0.00198086
           5    0.381151    0.384386  0.00174197
           6    0.374966    0.382816  0.00203992
           7    0.372121    0.381288  0.00224899
           8     0.38924    0.382282  0.00217646
           9    0.389136    0.383043  0.00206356
          10    0.384051    0.383144  0.00185966
          11    0.377929     0.38267     0.00175
          12    0.382092    0.382622  0.00160483
          13     0.38356    0.382694    0.001483
          14    0.385499    0.382894  0.00139055
          15    0.376498    0.382468  0.00136165
          16    0.385955    0.382686  0.00129387
          17    0.376261    0.382308  0.00127176
          18    0.391532     0.38282  0.00130026
          19    0.373526    0.382331  0.00132065
          20     0.37144    0.381787  0.00136228
