#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.08133     0.08133           0
           2    0.087384    0.084357  0.00214041
           3    0.115264   0.0946593  0.00853199
           4    0.088992   0.0932425  0.00651557
           5    0.088786   0.0923512  0.00527307
           6    0.089408   0.0918607  0.00441698
           7    0.103382   0.0935066  0.00408114
           8    0.098816   0.0941703  0.00362456
           9    0.106266   0.0955142  0.00346204
          10    0.080606   0.0940234   0.0034218
          11    0.092704   0.0939035  0.00311283
          12    0.086598   0.0932947  0.00291235
          13    0.077708   0.0920957  0.00292473
          14     0.08564   0.0916346  0.00275193
          15      0.0885   0.0914256  0.00257639
          16    0.081924   0.0908317  0.00248287
          17    0.067286   0.0894467  0.00269559
          18    0.103852    0.090247  0.00266199
          19    0.098372   0.0906746    0.002556
          20    0.082466   0.0902642  0.00246093
