#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.595589   -0.595589           0
           2   -0.597638   -0.596613 0.000724346
           3   -0.594421   -0.595883 0.000767511
           4   -0.595068   -0.595679 0.000602055
           5   -0.597699   -0.596083 0.000602144
           6   -0.597868    -0.59638 0.000570538
           7   -0.595756   -0.596291 0.000495959
           8   -0.596103   -0.596268 0.000434522
           9   -0.596552   -0.596299 0.000387386
          10   -0.594222   -0.596091 0.000400481
          11   -0.597418   -0.596212 0.000381809
          12   -0.595446   -0.596148 0.000355284
          13   -0.597768   -0.596273 0.000349111
          14   -0.595572   -0.596223 0.000327748
          15   -0.595459   -0.596172 0.000309824
          16   -0.598589   -0.596323 0.000325202
          17   -0.598023   -0.596423 0.000321087
          18   -0.597092    -0.59646 0.000305393
          19    -0.59803   -0.596543 0.000300292
          20   -0.597785   -0.596605 0.000291633
