#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.30872     0.30872           0
           2    0.308695    0.308707 8.68463e-06
           3    0.311332    0.309582 0.000714438
           4    0.304553    0.308325  0.00121351
           5     0.30743    0.308146 0.000983924
           6    0.301749     0.30708  0.00127256
           7    0.304587    0.306724   0.0011395
           8    0.313825    0.307611  0.00129751
           9    0.306813    0.307523  0.00115637
          10    0.309501    0.307721  0.00105752
          11    0.311106    0.308028  0.00100518
          12    0.304384    0.307725 0.000966209
          13    0.299672    0.307105  0.00107222
          14    0.301344    0.306694  0.00107169
          15     0.30618    0.306659  0.00100079
          16    0.302977    0.306429  0.00096434
          17    0.305211    0.306358 0.000910273
          18    0.308645    0.306485  0.00086853
          19    0.308737    0.306603 0.000830869
          20    0.308142     0.30668 0.000792879
