#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.05744     0.05744           0
           2    0.054278    0.055859  0.00111794
           3    0.049064    0.053594  0.00199389
           4     0.06039    0.055293  0.00209791
           5    0.049552   0.0541448  0.00196761
           6    0.063176     0.05565  0.00213929
           7     0.04179     0.05367  0.00259282
           8    0.053146   0.0536045  0.00226954
           9    0.052182   0.0534464  0.00202287
          10    0.051902    0.053292  0.00182647
          11    0.063118   0.0541853  0.00186612
          12    0.057316   0.0544462  0.00172875
          13    0.046984   0.0538722  0.00168838
          14    0.060576    0.054351  0.00163428
          15    0.053972   0.0543257  0.00152552
          16     0.06023   0.0546947  0.00147413
          17    0.057766   0.0548754  0.00139844
          18    0.051404   0.0546826  0.00133398
          19    0.061108   0.0550207  0.00130594
          20    0.069662   0.0557528  0.00143119
