#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.286677    0.286677           0
           2      0.2876    0.287139 0.000326195
           3    0.289828    0.288035 0.000763657
           4    0.287555    0.287915 0.000582097
           5    0.292886    0.288909  0.00100384
           6     0.28613    0.288446 0.000937334
           7    0.286249    0.288132 0.000854357
           8    0.296464    0.289174  0.00122794
           9    0.286499    0.288877  0.00112688
          10    0.284468    0.288436  0.00109704
          11    0.293365    0.288884  0.00108498
          12    0.289434     0.28893 0.000995533
          13    0.286482    0.288741 0.000936582
          14    0.283861    0.288393 0.000932304
          15    0.295717    0.288881 0.000989794
          16    0.290552    0.288986 0.000933427
          17    0.287222    0.288882 0.000884265
          18    0.290986    0.288999 0.000842834
          19    0.292155    0.289165 0.000814682
          20     0.28955    0.289184 0.000774175
