#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.51385    -0.51385           0
           2   -0.517211   -0.515531  0.00118822
           3   -0.515195   -0.515419 0.000797387
           4   -0.514293   -0.515137 0.000645774
           5    -0.51392   -0.514894 0.000560636
           6   -0.515848   -0.515053 0.000489234
           7   -0.516174   -0.515213  0.00044477
           8   -0.514382   -0.515109 0.000401136
           9   -0.514109   -0.514998 0.000371649
          10   -0.515068   -0.515005 0.000334549
          11   -0.516202   -0.515114 0.000321347
          12   -0.516038   -0.515191 0.000303653
          13   -0.516874    -0.51532 0.000306667
          14   -0.516098   -0.515376 0.000289751
          15   -0.514187   -0.515297  0.00028107
          16   -0.515128   -0.515286 0.000263701
          17   -0.515962   -0.515326 0.000251173
          18   -0.513542   -0.515227 0.000256034
          19   -0.514522    -0.51519 0.000245233
          20   -0.513441   -0.515102 0.000248064
