#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.239451    0.239451           0
           2    0.235416    0.237434  0.00142658
           3    0.239663    0.238177  0.00112807
           4    0.237571    0.238025  0.00085616
           5    0.239149     0.23825 0.000713834
           6    0.237283    0.238089 0.000612795
           7    0.242224     0.23868 0.000758257
           8    0.239884     0.23883 0.000678268
           9    0.241525     0.23913 0.000665743
          10    0.235706    0.238787 0.000681521
          11     0.23842    0.238754 0.000620382
          12    0.236962    0.238605 0.000586385
          13    0.236262    0.238424 0.000568297
          14    0.235874    0.238242 0.000556137
          15    0.238739    0.238275 0.000520047
          16    0.239036    0.238323 0.000489711
          17    0.241031    0.238482 0.000486133
          18    0.235006    0.238289 0.000495996
          19    0.240622    0.238412 0.000484855
          20    0.240232    0.238503 0.000469074
