#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.201075    0.201075           0
           2    0.203512    0.202293 0.000861458
           3    0.207666    0.204084  0.00157104
           4    0.203765    0.204004  0.00118031
           5     0.20375    0.203954 0.000945351
           6    0.201069    0.203473 0.000901814
           7    0.204546    0.203626   0.0007859
           8    0.203233    0.203577 0.000689199
           9    0.200905     0.20328  0.00067352
          10    0.201446    0.203097  0.00063063
          11    0.205281    0.203295 0.000603751
          12    0.203964    0.203351 0.000556006
          13    0.202155    0.203259 0.000520787
          14    0.200865    0.203088 0.000510889
          15    0.206933    0.203344 0.000537292
          16    0.203382    0.203347 0.000503716
          17    0.204383    0.203408 0.000477761
          18    0.199904    0.203213 0.000489267
          19    0.204172    0.203263 0.000466115
          20    0.203234    0.203262 0.000442812
