#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.00076     0.00076           0
           2    0.000782    0.000771 7.77817e-06
           3    0.004584    0.002042  0.00103778
           4    0.001728   0.0019635 0.000781298
           5    0.003346     0.00224 0.000672187
           6    0.011168    0.003728  0.00146932
           7     0.00143  0.00339971  0.00129557
           8     0.00096  0.00309475  0.00116897
           9   -0.001722  0.00255956  0.00115512
          10   -0.001884   0.0021152  0.00112182
          11    -0.00014  0.00191018   0.0010384
          12   -0.001482   0.0016275 0.000989599
          13    0.000596  0.00154815 0.000916652
          14    -0.00028  0.00141757 0.000860428
          15    0.003496  0.00155613 0.000814146
          16   -0.005504  0.00111487 0.000874705
          17    0.001012  0.00110882 0.000823273
          18   -0.002752 0.000894333 0.000804991
          19    0.002146 0.000960211 0.000765314
          20    0.000948   0.0009596 0.000727049
