#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1    -0.46918    -0.46918           0
           2   -0.470588   -0.469884 0.000497803
           3   -0.471068   -0.470279 0.000462578
           4   -0.470432   -0.470317 0.000348518
           5   -0.468192   -0.469892 0.000471421
           6   -0.470612   -0.470012 0.000407838
           7    -0.47066   -0.470105 0.000359928
           8   -0.470336   -0.470134 0.000316097
           9   -0.470224   -0.470144 0.000281135
          10    -0.46862   -0.469991 0.000291395
          11   -0.471532   -0.470131 0.000296667
          12   -0.471016   -0.470205 0.000280956
          13     -0.4692   -0.470128 0.000269771
          14   -0.471304   -0.470212 0.000263261
          15   -0.469516   -0.470165 0.000249763
          16   -0.470844   -0.470208 0.000237727
          17   -0.471928   -0.470309 0.000244332
          18   -0.470152     -0.4703 0.000230914
          19   -0.470736   -0.470323 0.000219896
          20   -0.468892   -0.470252 0.000220237
