#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.511156   -0.511156           0
           2   -0.512868   -0.512012 0.000605128
           3   -0.511921   -0.511982 0.000404174
           4   -0.512255    -0.51205 0.000308861
           5   -0.510934   -0.511827 0.000317698
           6   -0.511921   -0.511843 0.000265137
           7    -0.51321   -0.512038 0.000290402
           8   -0.513587   -0.512232 0.000312029
           9   -0.510272   -0.512014 0.000345067
          10   -0.511276    -0.51194 0.000318348
          11    -0.51425    -0.51215 0.000351931
          12   -0.512353   -0.512167 0.000323008
          13   -0.512503   -0.512193 0.000299196
          14   -0.512951   -0.512247 0.000282683
          15   -0.511111   -0.512171 0.000273801
          16   -0.513173   -0.512234 0.000263746
          17   -0.512766   -0.512265 0.000250084
          18   -0.512227   -0.512263 0.000236199
          19    -0.51227   -0.512263 0.000223768
          20   -0.513707   -0.512336  0.00022391
