#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.238022    0.238022           0
           2    0.236345    0.237183 0.000593042
           3    0.239062     0.23781 0.000646337
           4    0.241263    0.238673 0.000891135
           5    0.236792    0.238297 0.000788338
           6     0.23868    0.238361 0.000659531
           7    0.239144    0.238473 0.000574726
           8    0.237402    0.238339 0.000518242
           9     0.23521    0.237991  0.00056538
          10    0.238207    0.238013 0.000509255
          11    0.239997    0.238193 0.000493886
          12    0.238417    0.238212 0.000453079
          13    0.239274    0.238293 0.000425527
          14    0.241877    0.238549 0.000465801
          15     0.23773    0.238495 0.000437941
          16    0.239111    0.238533 0.000412259
          17    0.235256     0.23834 0.000430729
          18     0.23646    0.238236 0.000419278
          19    0.233674    0.237996 0.000460864
          20    0.237653    0.237979 0.000438139
