#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.862345   -0.862345           0
           2    -0.86084   -0.861592 0.000532171
           3   -0.859847    -0.86101 0.000592883
           4   -0.864134   -0.861791 0.000809339
           5   -0.860644   -0.861562   0.0006792
           6   -0.860266   -0.861346 0.000599374
           7      -0.861   -0.861296 0.000515782
           8    -0.86359   -0.861583 0.000524992
           9   -0.858587    -0.86125 0.000562409
          10   -0.861188   -0.861244 0.000506203
          11   -0.861527    -0.86127 0.000460837
          12   -0.861541   -0.861292 0.000422987
          13   -0.864283   -0.861522 0.000448661
          14   -0.861584   -0.861527 0.000416635
          15   -0.860389   -0.861451 0.000395703
          16    -0.86232   -0.861505 0.000374683
          17   -0.864212   -0.861664 0.000384986
          18    -0.86239   -0.861705 0.000365702
          19   -0.861134   -0.861675 0.000347687
          20   -0.862477   -0.861715 0.000332606
