#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.30004     0.30004           0
           2     0.27078     0.28541   0.0103451
           3    0.266664    0.279161  0.00857882
           4    0.301093    0.284644  0.00799655
           5    0.288058    0.285327  0.00642632
           6    0.268724     0.28256  0.00592113
           7    0.302156     0.28536  0.00569874
           8    0.320994    0.289814  0.00649804
           9    0.263416    0.286881   0.0064039
          10    0.290826    0.287275  0.00577565
          11    0.297456    0.288201  0.00532423
          12    0.290363    0.288381  0.00488359
          13    0.305897    0.289728  0.00469012
          14    0.286528      0.2895  0.00436068
          15    0.286374    0.289291  0.00407494
          16    0.290733    0.289381  0.00382126
          17    0.314031    0.290831  0.00386179
          18    0.301017    0.291397  0.00368847
          19    0.286494    0.291139  0.00350336
          20     0.31407    0.292286  0.00351079
