#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.44558     0.44558           0
           2    0.438698    0.442139  0.00243304
           3    0.464425    0.449567  0.00627861
           4    0.453132    0.450459   0.0047718
           5    0.436082    0.447583  0.00460298
           6    0.445825     0.44729  0.00384513
           7    0.438298    0.446006  0.00350383
           8    0.420897    0.442867   0.0042449
           9     0.44609    0.443225  0.00378832
          10    0.430477     0.44195  0.00361764
          11    0.448983     0.44259  0.00334478
          12    0.446859    0.442945  0.00308491
          13    0.427422    0.441751  0.00307004
          14    0.441204    0.441712  0.00285101
          15    0.458114    0.442806  0.00286297
          16    0.446095    0.443011   0.0026914
          17    0.425156    0.441961  0.00273035
          18    0.453621    0.442609   0.0026544
          19    0.454846    0.443253  0.00259166
          20    0.446569    0.443419  0.00246737
