#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.394321    0.394321           0
           2     0.38547    0.389896  0.00312917
           3    0.398685    0.392825  0.00317402
           4    0.393266    0.392936  0.00238243
           5    0.380846    0.390518  0.00288264
           6    0.392785    0.390895  0.00242684
           7    0.395683    0.391579  0.00217439
           8      0.3872    0.391032  0.00197029
           9    0.383701    0.390217  0.00191234
          10    0.393467    0.390542   0.0017485
          11    0.395286    0.390974  0.00164187
          12    0.394052     0.39123  0.00152495
          13    0.394118    0.391452  0.00142373
          14    0.394779     0.39169  0.00134172
          15    0.407508    0.392744  0.00161433
          16    0.388995     0.39251  0.00153035
          17    0.394771    0.392643   0.0014461
          18    0.389713     0.39248   0.0013749
          19    0.403858    0.393079  0.00142699
          20    0.384631    0.392657  0.00141678
