#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.604332   -0.604332           0
           2   -0.605427   -0.604879 0.000387212
           3   -0.603987   -0.604582 0.000354388
           4   -0.603576    -0.60433 0.000343593
           5     -0.6054   -0.604544 0.000334936
           6   -0.606988   -0.604952 0.000464922
           7   -0.606342    -0.60515  0.00043886
           8   -0.605185   -0.605154 0.000384023
           9   -0.605706   -0.605216 0.000346214
          10   -0.603743   -0.605069 0.000341482
          11   -0.606247   -0.605176  0.00032682
          12   -0.604342   -0.605106 0.000306874
          13   -0.608475   -0.605365 0.000377133
          14   -0.604056   -0.605272 0.000361611
          15   -0.604475   -0.605219 0.000341385
          16    -0.60738   -0.605354 0.000345735
          17   -0.607772   -0.605496 0.000353446
          18   -0.607017   -0.605581 0.000343769
          19   -0.606152   -0.605611 0.000326989
          20   -0.607493   -0.605705   0.0003239
