#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.058178    0.058178           0
           2    0.046538    0.052358  0.00411536
           3    0.053952   0.0528893  0.00277766
           4    0.055604    0.053568  0.00216457
           5     0.04321   0.0514964  0.00253611
           6    0.066008    0.053915  0.00305635
           7    0.052876   0.0537666  0.00262333
           8    0.059428   0.0544742  0.00238896
           9    0.063516   0.0554789  0.00232518
          10    0.046354   0.0545664  0.00226465
          11    0.061564   0.0552025  0.00214626
          12    0.061718   0.0557455  0.00203492
          13    0.054154   0.0556231  0.00188207
          14    0.062186   0.0560919  0.00180507
          15    0.056544    0.056122  0.00168499
          16    0.058986    0.056301  0.00158915
          17    0.057388   0.0563649  0.00149696
          18    0.062274   0.0566932  0.00144934
          19    0.059198   0.0568251  0.00137905
          20    0.066044    0.057286  0.00138499
