#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.076818    0.076818           0
           2    0.076224    0.076521 0.000210011
           3     0.07592   0.0763207 0.000215308
           4     0.07015    0.074778  0.00134571
           5    0.068992   0.0736208  0.00149342
           6    0.054666   0.0704617  0.00314095
           7    0.070242   0.0704303   0.0026924
           8     0.08026    0.071659  0.00262127
           9    0.069106   0.0713753  0.00234532
          10    0.069872    0.071225   0.0021156
          11    0.080426   0.0720615  0.00208207
          12     0.07859   0.0726055  0.00197837
          13    0.068482   0.0722883  0.00185144
          14    0.067586   0.0719524   0.0017494
          15     0.08553   0.0728576   0.0018522
          16    0.074926   0.0729869  0.00174094
          17       0.088     0.07387  0.00184901
          18    0.070784   0.0736986  0.00175422
          19    0.077572   0.0739024  0.00167369
          20    0.078428   0.0741287  0.00160523
