#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.237769    0.237769           0
           2    0.237092     0.23743 0.000239451
           3     0.24028     0.23838 0.000791705
           4    0.241733    0.239218 0.000937787
           5    0.237712    0.238917  0.00079713
           6     0.23711    0.238616 0.000718951
           7     0.23781    0.238501 0.000625388
           8    0.238978     0.23856 0.000550048
           9    0.234482    0.238107 0.000649265
          10    0.238502    0.238147 0.000585539
          11    0.240864    0.238394 0.000582079
          12    0.237973    0.238359 0.000534626
          13    0.238358    0.238359   0.0004935
          14     0.23984    0.238465 0.000469461
          15    0.236252    0.238317 0.000460754
          16    0.239646      0.2384 0.000439375
          17    0.236074    0.238263 0.000434311
          18      0.2383    0.238265 0.000410188
          19    0.236261     0.23816 0.000401928
          20    0.237885    0.238146 0.000382067
