#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00844    -0.00844           0
           2   -0.000294   -0.004367  0.00288005
           3    0.005422   -0.001104    0.003284
           4    0.006428    0.000779  0.00295392
           5      0.0011   0.0008432  0.00236383
           6   -0.003594 0.000103667  0.00208233
           7   -0.001166-7.77143e-05  0.00179274
           8    0.006338  0.00072425  0.00173879
           9    0.001986 0.000864444  0.00155124
          10   -0.002938   0.0004842  0.00144196
          11    0.010694  0.00141236  0.00158163
          12     0.00035  0.00132383  0.00145231
          13    0.001342  0.00132523  0.00134059
          14   -0.000726  0.00117871  0.00125282
          15    -0.00536   0.0007428  0.00124282
          16   -0.008368 0.000173375  0.00128901
          17   -0.012612-0.000578706  0.00141569
          18    0.004366   -0.000304  0.00136343
          19    0.007252 9.36842e-05  0.00134842
          20      0.0004    0.000109  0.00128109
