#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     8.47975     8.47975           0
           2     7.90354     8.19164    0.203722
           3     9.06725     8.48351    0.274294
           4     7.95388      8.3511    0.235521
           5     7.60841     8.20256    0.230547
           6     8.29778     8.21843    0.192668
           7      8.9835     8.32773    0.193679
           8     7.72925     8.25292    0.183349
           9     8.72938     8.30586    0.170448
          10     8.06746     8.28202    0.155062
          11     8.07439     8.26314    0.142109
          12     7.85302     8.22897    0.134314
          13     7.97808     8.20967    0.125361
          14     8.17586     8.20725     0.11643
          15     7.47193     8.15823    0.118539
          16      7.9252     8.14367    0.112022
          17     7.68074     8.11644    0.108692
          18     8.61967     8.14439    0.106188
          19     8.65619     8.17133    0.103959
          20     8.48833     8.18718   0.0999624
