#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.447057    0.447057           0
           2    0.433489    0.440273  0.00479698
           3    0.443186    0.441244  0.00329479
           4     0.43985    0.440896  0.00248945
           5    0.438759    0.440468   0.0020279
           6    0.427691    0.438339  0.00257587
           7    0.449267      0.4399  0.00263893
           8    0.434272    0.439196    0.002401
           9    0.445992    0.439952  0.00224983
          10    0.435017    0.439458  0.00207825
          11    0.416161     0.43734  0.00276536
          12    0.432979    0.436977  0.00255869
          13    0.452328    0.438158  0.00262021
          14    0.435954       0.438  0.00243778
          15    0.420306    0.436821  0.00254471
          16    0.432537    0.436553  0.00239971
          17    0.432484    0.436314  0.00227045
          18    0.442324    0.436648  0.00216873
          19    0.436494    0.436639   0.0020546
          20    0.437897    0.436702  0.00195283
