#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.441059    0.441059           0
           2    0.427886    0.434472  0.00465739
           3    0.429635     0.43286  0.00337249
           4    0.447076    0.436414  0.00398381
           5    0.433916    0.435914  0.00321822
           6    0.448078    0.437942  0.00325845
           7    0.418838    0.435212  0.00376626
           8    0.426626    0.434139  0.00344503
           9      0.4398    0.434768  0.00311914
          10     0.42492    0.433783   0.0029586
          11    0.438846    0.434243  0.00272519
          12    0.431781    0.434038  0.00250581
          13    0.445463    0.434917  0.00246235
          14    0.446965    0.435778   0.0024322
          15    0.450748    0.436776  0.00246634
          16    0.431728     0.43646  0.00233228
          17    0.448364     0.43716  0.00229779
          18    0.456677    0.438245  0.00241242
          19    0.436036    0.438128  0.00228825
          20    0.434557     0.43795   0.0021808
