#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1        2.88        2.88           0
           2        3.92         3.4    0.367696
           3        5.12     3.97333    0.528422
           4        3.92        3.96    0.396485
           5        5.12       4.192    0.379035
           6        0.72     3.61333    0.615479
           7           0     3.09714    0.711829
           8        0.72         2.8    0.682056
           9        2.88     2.80889     0.60633
          10        3.92        2.92    0.555784
          11        5.12        3.12    0.540046
          12        2.88         3.1    0.495412
          13        1.28        2.96    0.476675
          14           2     2.89143    0.447532
          15        5.12        3.04     0.44167
          16       11.52        3.57    0.659389
          17        9.68     3.92941    0.711846
          18           8     4.15556    0.707309
          19        5.12     4.20632    0.671901
          20        5.12       4.252    0.639857
          21        0.72     4.08381    0.631105
          22        3.92     4.07636    0.602463
          23        2.88     4.02435     0.57851
          24        2.88     3.97667    0.556367
          25        5.12      4.0224    0.535988
          26        6.48     4.11692    0.523642
          27        6.48     4.20444     0.51151
          28        3.92     4.19429    0.493342
          29        9.68     4.38345    0.511311
          30        6.48     4.45333    0.499021
          31        6.48     4.51871    0.487187
          32        9.68        4.68    0.497946
          33        9.68     4.83152    0.505383
          34        6.48        4.88    0.492839
          35        5.12     4.88686    0.478805
          36           8     4.97333     0.47325
          37        9.68     5.10054     0.47725
          38       13.52     5.32211    0.513553
          39       15.68     5.58769      0.5649
          40       15.68        5.84    0.604503
          41       15.68        6.08    0.635619
          42       35.28     6.77524    0.925661
          43       38.72     7.51814      1.1647
          44       38.72     8.22727     1.33679
          45       42.32     8.98489     1.50655
          46          32     9.48522     1.55466
          47       35.28      10.034     1.61555
          48       35.28       10.56     1.66531
          49          32     10.9976     1.68783
          50       38.72      11.552     1.74276
          51       38.72     12.0847     1.78815
          52          32     12.4677     1.79431
          53       35.28     12.8981     1.81135
          54       35.28     13.3126     1.82461
          55       38.72     13.7745     1.84899
          56       42.32     14.2843     1.88493
          57       46.08     14.8421     1.93263
          58       42.32     15.3159     1.95652
          59          50     15.9037     2.00973
          60          50      16.472     2.05501
          61          50     17.0216     2.09354
          62       38.72     17.3716     2.08882
          63       35.28     17.6559     2.07491
          64       25.92      17.785     2.04651
          65          32     18.0037     2.02667
          66       25.92     18.1236     1.99951
          67       20.48     18.1588     1.96998
          68       13.52     18.0906     1.94219
          69          18     18.0893     1.91404
          70          18      18.088      1.8867
          71       23.12     18.1589     1.86146
          72          32     18.3511      1.8455
          73       28.88     18.4953     1.82585
          74       23.12     18.5578     1.80224
          75          18     18.5504     1.77823
          76       15.68     18.5126     1.75523
          77       13.52     18.4478     1.73363
          78          18     18.4421     1.71142
          79       13.52     18.3797     1.69089
          80       20.48      18.406     1.66996
          81       35.28     18.6143     1.66228
          82          32     18.7776     1.65001
          83       13.52     18.7142     1.63134
          84       11.52     18.6286     1.61417
          85       13.52     18.5685      1.5963
          86        9.68     18.4651     1.58108
          87        3.92     18.2979     1.57172
          88        3.92     18.1345     1.56233
          89        3.92     17.9748     1.55291
          90           8      17.864     1.53961
          91        3.92     17.7108      1.5303
