#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       -0.24       -0.24           0
           2       -0.28       -0.26   0.0141421
           3       -0.32       -0.28   0.0188562
           4       -0.28       -0.28   0.0141421
           5       -0.32      -0.288   0.0133866
           6       -0.12       -0.26   0.0278887
           7           0   -0.222857     0.04188
           8        0.12       -0.18   0.0543139
           9        0.24   -0.133333   0.0653197
          10        0.28      -0.092   0.0706654
          11        0.32  -0.0545455      0.0735
          12        0.24       -0.03   0.0713559
          13        0.16  -0.0153846   0.0673472
          14         0.2           0   0.0642698
          15        0.32   0.0213333   0.0634271
          16        0.48        0.05    0.065622
          17        0.44   0.0729412   0.0656496
          18         0.4   0.0911111   0.0644679
          19        0.32    0.103158   0.0621902
          20        0.32       0.114   0.0600183
          21        0.12    0.114286    0.057161
          22        0.28    0.121818   0.0550568
          23        0.24    0.126957   0.0529023
          24        0.24    0.131667   0.0509073
          25        0.32      0.1392   0.0494252
          26        0.36    0.147692   0.0482483
          27        0.36    0.155556   0.0470978
          28        0.28        0.16   0.0456249
          29        0.44    0.169655   0.0450617
          30        0.36       0.176    0.044004
          31        0.36    0.181935    0.042983
          32        0.44        0.19   0.0423896
          33        0.44    0.197576   0.0417765
          34        0.36    0.202353     0.04082
          35        0.32    0.205714   0.0397919
          36         0.4    0.211111   0.0390508
          37        0.44    0.217297   0.0384823
          38        0.52    0.225263   0.0382852
          39        0.56    0.233846   0.0382535
          40        0.56       0.242   0.0381563
          41        0.56    0.249756   0.0380057
          42        0.84     0.26381    0.039614
          43        0.88     0.27814   0.0412032
          44        0.88    0.291818   0.0424766
          45        0.92    0.305778   0.0437665
          46         0.8    0.316522   0.0441141
          47        0.84     0.32766   0.0445593
          48        0.84    0.338333   0.0448912
          49         0.8    0.347755   0.0449529
          50        0.88      0.3584   0.0452967
          51        0.88    0.368627   0.0455485
          52         0.8    0.376923   0.0454217
          53        0.84     0.38566   0.0453973
          54        0.84    0.394074   0.0453295
          55        0.88    0.402909   0.0453582
          56        0.92    0.412143   0.0454784
          57        0.96    0.421754   0.0456849
          58        0.92    0.430345   0.0456978
          59           1        0.44   0.0459319
          60           1    0.449333   0.0461049
          61           1    0.458361   0.0462244
          62        0.88    0.465161   0.0459764
          63        0.84    0.471111   0.0456299
          64        0.72       0.475   0.0450824
          65         0.8        0.48   0.0446652
          66        0.72    0.483636   0.0441363
          67        0.64     0.48597   0.0435392
          68        0.52    0.486471   0.0429018
          69         0.6    0.488116   0.0423115
          70         0.6    0.489714   0.0417373
          71        0.68    0.492394   0.0412354
          72         0.8    0.496667   0.0408834
          73        0.76    0.500274   0.0404822
          74        0.68    0.502703   0.0400079
          75         0.6       0.504   0.0394955
          76        0.56    0.504737   0.0389827
          77        0.52    0.504935   0.0384769
          78         0.6    0.506154   0.0380029
          79        0.52    0.506329   0.0375223
          80        0.64       0.508   0.0370904
          81        0.84    0.512099   0.0368583
          82         0.8     0.51561   0.0365756
          83        0.52    0.515663    0.036135
          84        0.48    0.515238   0.0357073
          85        0.52    0.515294   0.0352873
          86        0.44    0.514419   0.0348878
          87        0.28    0.511724   0.0345907
          88        0.28    0.509091   0.0342977
          89        0.28    0.506517   0.0340088
          90         0.4    0.505333   0.0336515
          91        0.28    0.502857   0.0333727
          92        0.36    0.501304   0.0330461
          93        0.36    0.499785   0.0327256
          94        0.44    0.499149   0.0323837
          95         0.2       0.496   0.0321955
          96        0.16      0.4925   0.0320498
          97        0.12     0.48866   0.0319487
          98       -0.04    0.483265   0.0320748
          99        0.04    0.478788   0.0320618
         100        0.12      0.4752   0.0319413
         101           0    0.470495   0.0319697
         102       -0.04     0.46549   0.0320457
         103       -0.12    0.459806   0.0322348
         104       -0.12    0.454231   0.0324033
         105       -0.12    0.448762    0.032553
         106       -0.08    0.443774   0.0326258
         107       -0.28    0.437009   0.0330147
         108        -0.2    0.431111   0.0332317
         109       -0.12    0.426055   0.0333092
         110       -0.08    0.421455   0.0333226
         111       -0.24    0.415495    0.033551
         112       -0.28    0.409286   0.0338212
         113        -0.2    0.403894    0.033949
         114       -0.16    0.398947   0.0340096
         115       -0.04     0.39513   0.0339274
         116       -0.16    0.390345   0.0339708
         117       -0.16    0.385641   0.0340045
         118        0.04    0.382712   0.0338423
         119           0    0.379496   0.0337103
         120           0    0.376333   0.0335774
         121        0.04    0.373554   0.0334148
         122        0.16    0.371803   0.0331867
         123        0.16    0.370081   0.0329615
         124        0.12    0.368065   0.0327574
         125        0.12     0.36608   0.0325554
         126       -0.04    0.362857   0.0324561
         127        0.24     0.36189    0.032215
         128        0.36    0.361875   0.0319633
         129        0.24     0.36093   0.0317295
         130        0.28    0.360308   0.0314915
         131        0.28    0.359695   0.0312571
         132        0.28    0.359091   0.0310261
         133        0.36    0.359098   0.0307928
         134         0.4    0.359403   0.0305646
         135        0.44        0.36    0.030344
         136        0.36        0.36   0.0301209
         137        0.28    0.359416   0.0299067
         138        0.28    0.358841   0.0296955
         139        0.28    0.358273   0.0294873
         140         0.2    0.357143   0.0292983
         141        0.32    0.356879   0.0290917
         142        0.32     0.35662    0.028888
         143         0.4    0.356923   0.0286876
         144        0.24    0.356111   0.0284998
         145        0.04    0.353931   0.0283865
         146        0.04    0.351781   0.0282734
         147           0    0.349388   0.0281822
         148       -0.08    0.346486   0.0281407
         149        -0.2    0.342819   0.0281898
         150       -0.12    0.339733   0.0281703
         151       -0.24    0.335894   0.0282441
         152           0    0.333684   0.0281446
         153        0.12    0.332288   0.0279953
         154        0.32    0.332208   0.0278136
         155         0.2    0.331355   0.0276473
         156         0.2    0.330513   0.0274829
         157         0.2    0.329682   0.0273204
         158         0.2    0.328861   0.0271598
         159        0.12    0.327547   0.0270207
         160        0.04     0.32575   0.0269115
         161        0.04    0.323975   0.0268028
         162        0.04    0.322222   0.0266947
         163        0.04    0.320491    0.026587
         164        0.16    0.319512   0.0264429
         165         0.2    0.318788   0.0262925
         166        0.16    0.317831   0.0261515
         167        0.12    0.316647   0.0260218
         168        0.08    0.315238    0.025905
         169        0.04    0.313609   0.0258028
         170           0    0.311765   0.0257169
         171         0.2    0.311111   0.0255748
         172        0.28     0.31093   0.0254268
         173        0.32    0.310983   0.0252798
         174        0.16    0.310115   0.0251494
         175        0.12    0.309029   0.0250292
         176         0.2    0.308409   0.0248946
         177        0.16    0.307571   0.0247681
         178       -0.04    0.305618   0.0247058
         179        0.08    0.304358   0.0245999
         180        0.08    0.303111   0.0244948
         181        0.16     0.30232   0.0243722
         182        0.12    0.301319   0.0242589
         183           0    0.299672   0.0241822
         184           0    0.298043   0.0241055
         185        0.16    0.297297   0.0239868
         186        0.08    0.296129   0.0238862
         187        0.32    0.296257   0.0237588
         188        0.24    0.295957   0.0236343
         189        0.16    0.295238   0.0235202
         190        0.16    0.294526   0.0234072
         191         0.2    0.294031   0.0232899
         192        0.04    0.292708   0.0232061
         193        0.12    0.291813   0.0231032
         194       -0.12    0.289691   0.0230814
         195       -0.04       0.288   0.0230249
         196           0    0.286531   0.0229542
         197        0.16    0.285888   0.0228467
         198        0.24    0.285657   0.0227325
         199        0.12    0.284824   0.0226335
         200        0.28      0.2848   0.0225203
         201        0.16    0.284179   0.0224168
         202        0.24     0.28396   0.0223069
         203        0.32    0.284138   0.0221977
         204        0.08    0.283137   0.0221115
         205        0.24    0.282927   0.0220046
         206        0.08    0.281942   0.0219198
         207        0.04    0.280773   0.0218451
         208        0.12        0.28   0.0217537
         209       -0.04    0.278469   0.0217035
         210        -0.2     0.27619   0.0217194
         211        -0.4    0.272986   0.0218516
         212       -0.36        0.27   0.0219516
         213       -0.32     0.26723   0.0220226
         214       -0.32    0.264486     0.02209
         215       -0.36    0.261581   0.0221773
         216       -0.48    0.258148   0.0223388
         217       -0.52    0.254562   0.0225219
         218       -0.44    0.251376   0.0226428
         219       -0.48    0.248037   0.0227844
         220        -0.4    0.245091   0.0228704
         221       -0.24    0.242896    0.022872
         222       -0.16    0.241081   0.0228409
         223       -0.24    0.238924   0.0228401
         224        -0.2    0.236964    0.022822
         225       -0.36    0.234311   0.0228743
         226        -0.4    0.231504   0.0229446
         227       -0.48     0.22837   0.0230567
         228       -0.48    0.225263   0.0231639
         229       -0.64    0.221485   0.0233689
         230       -0.68    0.217565   0.0235937
         231        -0.8     0.21316   0.0238992
         232        -0.8    0.208793   0.0241919
         233       -0.68    0.204979    0.024387
         234       -0.84    0.200513   0.0246883
         235       -0.96    0.195574   0.0250722
         236       -0.92    0.190847   0.0254077
         237       -0.84    0.186498   0.0256701
         238       -0.92    0.181849   0.0259798
         239       -0.88    0.177406   0.0262483
         240          -1      0.1725   0.0265934
         241          -1    0.167635   0.0269244
         242          -1     0.16281   0.0272421
         243          -1    0.158025    0.027547
         244          -1    0.153279     0.02784
         245       -0.96    0.148735   0.0280947
         246          -1    0.144065   0.0283659
         247          -1    0.139433   0.0286268
         248          -1    0.134839   0.0288777
         249          -1    0.130281   0.0291191
         250       -0.96     0.12592   0.0293274
         251          -1    0.121434   0.0295516
         252       -0.96    0.117143   0.0297443
         253        -0.8    0.113518   0.0298468
         254        -0.8    0.109921   0.0299452
         255       -0.88    0.106039   0.0300784
         256       -0.76    0.102656   0.0301505
         257       -0.64   0.0997665   0.0301714
         258       -0.56   0.0972093   0.0301626
         259       -0.56   0.0946718   0.0301527
         260       -0.36   0.0929231   0.0300874
         261       -0.52   0.0905747   0.0300636
         262       -0.68   0.0876336   0.0300924
         263       -0.56   0.0851711   0.0300786
         264        -0.6   0.0825758   0.0300764
         265       -0.68   0.0796981   0.0301002
         266        -0.8    0.076391   0.0301682
         267        -0.8   0.0731086   0.0302333
         268       -0.64   0.0704478   0.0302373
         269       -0.72   0.0675093   0.0302674
         270       -0.72   0.0645926   0.0302955
         271       -0.68    0.061845    0.030308
         272        -0.8   0.0586765   0.0303618
         273       -0.84   0.0553846   0.0304285
         274       -0.84   0.0521168   0.0304924
         275        -0.8   0.0490182   0.0305385
         276       -0.68   0.0463768   0.0305419
         277        -0.6   0.0440433   0.0305207
         278        -0.6   0.0417266   0.0304987
         279       -0.52   0.0397133   0.0304557
         280       -0.48   0.0378571   0.0304035
         281       -0.48   0.0360142   0.0303511
         282       -0.56   0.0339007    0.030317
         283       -0.44   0.0322261    0.030256
         284       -0.36   0.0308451    0.030181
         285       -0.36   0.0294737   0.0301062
         286        -0.4    0.027972   0.0300384
         287       -0.52   0.0260627   0.0299944
         288       -0.72   0.0234722   0.0300019
         289       -0.64   0.0211765   0.0299858
         290       -0.52   0.0193103   0.0299404
         291       -0.48   0.0175945   0.0298866
         292       -0.48   0.0158904   0.0298328
         293        -0.6   0.0137884    0.029805
         294       -0.56   0.0118367   0.0297674
         295       -0.72  0.00935593   0.0297697
         296       -0.72  0.00689189   0.0297709
         297       -0.76  0.00430976   0.0297825
         298        -0.6  0.00228188   0.0297515
         299        -0.6 0.000267559   0.0297201
         300       -0.52 -0.00146667   0.0296716
         301       -0.68 -0.00372093   0.0296585
         302       -0.76 -0.00622517   0.0296658
         303        -0.8 -0.00884488   0.0296834
         304       -0.84  -0.0115789   0.0297114
         305        -0.8  -0.0141639   0.0297262
         306       -0.68  -0.0163399   0.0297086
         307       -0.56  -0.0181107   0.0296645
         308       -0.48  -0.0196104   0.0296061
         309       -0.56  -0.0213592   0.0295619
         310        -0.4  -0.0225806   0.0294918
         311       -0.36  -0.0236656   0.0294169
         312        -0.4  -0.0248718   0.0293473
         313       -0.36  -0.0259425   0.0292731
         314       -0.56  -0.0276433   0.0292292
         315       -0.48  -0.0290794   0.0291717
         316       -0.48  -0.0305063   0.0291143
         317        -0.6  -0.0323028   0.0290778
         318        -0.6  -0.0340881   0.0290411
         319       -0.64  -0.0359875   0.0290121
         320        -0.6    -0.03775   0.0289749
         321        -0.8  -0.0401246   0.0289818
         322        -0.8  -0.0424845   0.0289877
         323       -0.72   -0.044582   0.0289738
         324        -0.6  -0.0462963    0.028935
         325       -0.76  -0.0484923   0.0289292
         326       -0.88  -0.0510429   0.0289527
         327       -0.84  -0.0534557   0.0289645
         328       -0.88  -0.0559756   0.0289856
         329       -0.92  -0.0586018   0.0290162
         330       -0.88  -0.0610909   0.0290349
         331       -0.92  -0.0636858   0.0290629
         332       -0.88  -0.0661446   0.0290791
         333       -0.72  -0.0681081    0.029058
         334        -0.8  -0.0702994   0.0290535
