#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.822074   -0.822074           0
           2   -0.819413   -0.820744 0.000940848
           3   -0.822099   -0.821196  0.00072763
           4   -0.819176   -0.820691 0.000699261
           5   -0.821451   -0.820843 0.000575712
           6   -0.823749   -0.821327 0.000652417
           7   -0.824615   -0.821797 0.000708428
           8   -0.819374   -0.821494 0.000681523
           9   -0.827611   -0.822174 0.000881783
          10   -0.823784   -0.822335 0.000808177
          11   -0.824671   -0.822547 0.000762111
          12   -0.823618   -0.822636  0.00070381
          13   -0.821271   -0.822531 0.000657464
          14   -0.823467   -0.822598 0.000613891
          15   -0.818529   -0.822327 0.000630053
          16   -0.822612   -0.822345 0.000590925
          17   -0.823494   -0.822412 0.000560017
          18   -0.822042   -0.822392 0.000529283
          19   -0.825382   -0.822549 0.000524302
          20   -0.826616   -0.822752 0.000536073
