#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.206122    0.206122           0
           2    0.200666    0.203394  0.00192899
           3     0.26815    0.224979   0.0176712
           4     0.19061    0.216387   0.0151995
           5     0.22676    0.218462   0.0123003
           6     0.20684    0.216525   0.0104017
           7    0.224774    0.217703  0.00898223
           8    0.218924    0.217856  0.00786075
           9     0.22533    0.218686  0.00703106
          10    0.229608    0.219778  0.00641222
          11    0.190368    0.217105  0.00636234
          12    0.210316    0.216539  0.00585724
          13    0.225536    0.217231  0.00544742
          14    0.178756    0.214483  0.00570962
          15    0.205664    0.213895  0.00535916
          16    0.198578    0.212938    0.005109
          17    0.199284    0.212134  0.00487119
          18    0.265484    0.215098  0.00542787
          19    0.255696    0.217235  0.00554683
          20    0.264406    0.219594   0.0057491
