#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.470008    0.470008           0
           2    0.473038    0.471523  0.00107122
           3    0.484659    0.475902  0.00364585
           4    0.473293     0.47525  0.00279214
           5    0.484795    0.477159  0.00281157
           6    0.465037    0.475138  0.00298174
           7    0.480372    0.475886  0.00264784
           8    0.451231    0.472804  0.00369849
           9    0.478214    0.473405  0.00333604
          10    0.459115    0.471976  0.00329432
          11    0.467262    0.471548  0.00302259
          12     0.48038    0.472284  0.00285891
          13    0.456734    0.471087  0.00287837
          14    0.463703     0.47056  0.00272067
          15    0.452378    0.469348   0.0027963
          16    0.474087    0.469644  0.00263717
          17    0.460391      0.4691  0.00253759
          18     0.50063    0.470851  0.00293967
          19    0.473374    0.470984  0.00278795
          20     0.50169     0.47252  0.00304206
