#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.436997    0.436997           0
           2    0.441196    0.439097   0.0014846
           3    0.469913    0.449369  0.00844516
           4    0.437582    0.446422  0.00682864
           5    0.421337    0.441405  0.00706959
           6    0.450305    0.442888  0.00604494
           7    0.432019    0.441336   0.0053771
           8    0.437423    0.440847  0.00472715
           9    0.434699    0.440164  0.00425098
          10    0.458767    0.442024  0.00421335
          11    0.441548    0.441981  0.00383054
          12    0.439146    0.441744   0.0035186
          13    0.428284    0.440709  0.00339688
          14    0.441381    0.440757  0.00315459
          15    0.457708    0.441887  0.00314017
          16    0.437283    0.441599  0.00295706
          17    0.424588    0.440599  0.00294758
          18    0.466177     0.44202  0.00310754
          19    0.436717    0.441741   0.0029565
          20    0.450166    0.442162  0.00283852
