#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.856428   -0.856428           0
           2   -0.854484   -0.855456 0.000687308
           3   -0.852296   -0.854403 0.000974488
           4   -0.852732   -0.853985 0.000815475
           5   -0.852188   -0.853626 0.000727278
           6   -0.854168   -0.853716 0.000611658
           7   -0.853152   -0.853635 0.000529558
           8   -0.855776   -0.853903 0.000526641
           9     -0.8511   -0.853592 0.000552595
          10    -0.85284   -0.853516 0.000502421
          11   -0.855272   -0.853676 0.000481428
          12    -0.85186   -0.853525 0.000464486
          13    -0.85294    -0.85348 0.000430928
          14   -0.856004    -0.85366 0.000436242
          15     -0.8535   -0.853649 0.000407289
          16    -0.85126     -0.8535 0.000408294
          17    -0.85112    -0.85336 0.000407572
          18   -0.852344   -0.853304 0.000388818
          19   -0.850156   -0.853138 0.000402099
          20   -0.854824   -0.853222 0.000390732
