#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.505559   -0.505559           0
           2   -0.505196   -0.505377 0.000128374
           3   -0.505203   -0.505319 9.79005e-05
           4   -0.506194   -0.505538 0.000203179
           5   -0.505086   -0.505448 0.000181486
           6   -0.505657   -0.505482 0.000154555
           7    -0.50665   -0.505649 0.000203472
           8   -0.506466   -0.505751  0.00020203
           9   -0.505128   -0.505682 0.000191099
          10   -0.505913   -0.505705 0.000173378
          11   -0.504762   -0.505619 0.000177534
          12   -0.505591   -0.505617 0.000162755
          13   -0.505051   -0.505573 0.000155953
          14   -0.506459   -0.505637 0.000157112
          15   -0.505916   -0.505655 0.000147738
          16   -0.505613   -0.505653 0.000138528
          17   -0.505608    -0.50565 0.000130404
          18   -0.504486   -0.505585 0.000138269
          19    -0.50594   -0.505604 0.000132244
          20   -0.506397   -0.505644 0.000131445
