#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.72152     1.72152           0
           2     1.71021     1.71587   0.0039983
           3     1.71295     1.71489  0.00278091
           4     1.71766     1.71559  0.00216978
           5     1.70728     1.71393  0.00228437
           6      1.7288      1.7164  0.00295715
           7     1.72266      1.7173  0.00266638
           8     1.71896     1.71751  0.00234114
           9     1.71026      1.7167  0.00221511
          10      1.7023     1.71526  0.00241668
          11     1.69478      1.7134  0.00282443
          12     1.71877     1.71385  0.00262429
          13     1.69727     1.71257  0.00271452
          14     1.72969     1.71379  0.00278228
          15     1.70942      1.7135  0.00261201
          16     1.72417     1.71417  0.00253244
          17     1.73212     1.71522  0.00259418
          18      1.7204     1.71551  0.00246594
          19     1.71581     1.71553   0.0023362
          20     1.71245     1.71537  0.00222446
