#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.207015    0.207015           0
           2    0.203307    0.205161  0.00131107
           3    0.208085    0.206136  0.00118215
           4    0.206454    0.206215 0.000889284
           5     0.20534     0.20604 0.000728462
           6    0.201318    0.205253 0.000940592
           7    0.205368    0.205269 0.000806364
           8    0.203112       0.205 0.000749301
           9    0.201963    0.204662 0.000738125
          10    0.206694    0.204865 0.000691697
          11    0.204139    0.204799 0.000631959
          12    0.205185    0.204832 0.000580114
          13    0.207111    0.205007 0.000561373
          14    0.206243    0.205095  0.00052817
          15    0.201194    0.204835 0.000553314
          16    0.205207    0.204858 0.000519221
          17    0.205902     0.20492 0.000492297
          18    0.203863    0.204861 0.000468433
          19    0.201304    0.204674 0.000479729
          20    0.203078    0.204594  0.00046233
