#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   -0.008986   -0.008986           0
           2   -0.000794    -0.00489  0.00289631
           3    0.007304-0.000825333  0.00383961
           4    0.008256    0.001445  0.00348691
           5     0.00315    0.001786  0.00280615
           6   -0.004874    0.000676  0.00254856
           7   -0.003358 9.97143e-05  0.00224869
           8    0.006006    0.000838  0.00208528
           9    0.005846  0.00139444  0.00192639
          10     -0.0064    0.000615  0.00188486
          11    0.011616  0.00161509  0.00196096
          12    0.001976  0.00164517  0.00179778
          13    -2.2e-05  0.00151692  0.00166405
          14   -0.001342  0.00131271  0.00155767
          15    -0.00481 0.000904533  0.00150636
          16   -0.006374 0.000449625  0.00147931
          17   -0.010052-0.000168118  0.00151579
          18    0.001438-7.88889e-05  0.00143421
          19    0.005962 0.000239053  0.00139352
          20   -0.001026   0.0001758  0.00132528
