#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.001372    0.001372           0
           2   -0.023012    -0.01082  0.00862105
           3    0.042484    0.006948   0.0156045
           4   -0.019308    0.000384   0.0130109
           5    -0.00198   -8.88e-05   0.0104173
           6   -0.021868 -0.00371867    0.009292
           7    0.009718 -0.00179914  0.00816043
           8    0.019732  0.00089225   0.0075712
           9    0.008308  0.00171622  0.00677464
          10   -0.004896    0.001055  0.00612936
          11     0.00434  0.00135364  0.00557942
          12   -0.044654 -0.00248033  0.00629541
          13   -0.009532 -0.00302277  0.00583447
          14   -0.026164 -0.00467571  0.00564701
          15    0.003904 -0.00410373  0.00529943
          16    0.007308  -0.0033905  0.00501599
          17   -0.033468 -0.00515976  0.00502328
          18    0.012326 -0.00418833  0.00483723
          19    0.048046 -0.00143916  0.00530667
          20    0.010532  -0.0008406  0.00507498
