#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.583232   -0.583232           0
           2    -0.58284   -0.583036 0.000138593
           3    -0.58233   -0.582801 0.000213111
           4   -0.582209   -0.582653 0.000204877
           5   -0.583242   -0.582771 0.000194905
           6   -0.582525    -0.58273 0.000166674
           7   -0.582365   -0.582678 0.000150797
           8   -0.583494    -0.58278  0.00016283
           9   -0.582837   -0.582786 0.000144862
          10    -0.58252   -0.582759 0.000132794
          11   -0.583763   -0.582851 0.000148811
          12    -0.58193   -0.582774 0.000154914
          13     -0.5825   -0.582753 0.000144423
          14   -0.583771   -0.582826  0.00015132
          15   -0.582217   -0.582785 0.000146574
          16   -0.582041   -0.582738 0.000144605
          17   -0.582964   -0.582752 0.000136706
          18   -0.583188   -0.582776 0.000131242
          19   -0.582716   -0.582773 0.000124372
          20   -0.582552   -0.582762 0.000118643
