#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.551614   -0.551614           0
           2   -0.556286    -0.55395  0.00165187
           3   -0.551452   -0.553117  0.00129432
           4   -0.553745   -0.553274 0.000980204
           5   -0.552024   -0.553024 0.000815416
           6   -0.553309   -0.553072 0.000680896
           7   -0.555555   -0.553427 0.000669659
           8   -0.553917   -0.553488 0.000588747
           9   -0.554405    -0.55359 0.000532083
          10   -0.552823   -0.553513 0.000484366
          11   -0.553034   -0.553469 0.000442289
          12   -0.554452   -0.553551 0.000412936
          13   -0.554412   -0.553618 0.000386447
          14   -0.555006   -0.553717 0.000371357
          15   -0.551728   -0.553584 0.000369519
          16   -0.554735   -0.553656 0.000353351
          17   -0.553583   -0.553652 0.000332592
          18   -0.553732   -0.553656 0.000314145
          19   -0.554086   -0.553679 0.000298426
          20   -0.553843   -0.553687 0.000283617
