#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.03971     0.03971           0
           2     0.04312    0.041415  0.00120562
           3    0.039976   0.0409353 0.000894087
           4    0.034252   0.0392645  0.00159481
           5     0.04342   0.0400956  0.00147661
           6     0.04047    0.040158  0.00123182
           7    0.039328   0.0400394  0.00106154
           8     0.04223   0.0403133 0.000963517
           9    0.044662   0.0407964 0.000970081
          10    0.040356   0.0407524 0.000874073
          11    0.038278   0.0405275 0.000823048
          12    0.040784   0.0405488 0.000754738
          13    0.043214   0.0407538  0.00072399
          14    0.037916   0.0405511 0.000700078
          15     0.03458   0.0401531 0.000758182
          16    0.051932   0.0408893  0.00100664
          17    0.035938    0.040598 0.000988662
          18    0.048424   0.0410328  0.00102489
          19    0.047116   0.0413529  0.00101973
          20    0.048536   0.0417121  0.00103005
