#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.301882    0.301882           0
           2    0.302515    0.302199 0.000224072
           3    0.309317    0.304571  0.00194313
           4    0.310897    0.306153  0.00199992
           5    0.302605    0.305443  0.00172125
           6     0.30265    0.304978  0.00149601
           7    0.301001    0.304409  0.00138599
           8    0.304054    0.304365  0.00121345
           9    0.305991    0.304546  0.00109199
          10    0.302645    0.304356  0.00099919
          11    0.305537    0.304463  0.00091411
          12    0.305243    0.304528 0.000840243
          13    0.305806    0.304626 0.000781341
          14    0.305686    0.304702 0.000729186
          15    0.301929    0.304517  0.00070362
          16    0.309705    0.304841 0.000730538
          17    0.300808    0.304604 0.000725065
          18    0.304381    0.304592  0.00068489
          19    0.293649    0.304016 0.000857477
          20    0.303754    0.304003 0.000814703
