#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    0.034812    0.034812           0
           2   -0.075874   -0.020531   0.0391334
           3    0.081808    0.013582   0.0381632
           4   -0.033128   0.0019045   0.0303565
           5   -0.170504  -0.0325772   0.0392551
           6   -0.069622  -0.0387513   0.0331945
           7    0.076268    -0.02232   0.0322639
           8   -0.019456   -0.021962   0.0282329
           9    0.032796  -0.0158778   0.0257432
          10   -0.089672  -0.0232572   0.0242034
          11    0.046712  -0.0168964   0.0228237
          12   -0.006824   -0.016057   0.0209371
          13   -0.030616  -0.0171769   0.0193565
          14   -0.071358   -0.021047   0.0183567
          15   -0.224718  -0.0346251    0.021578
          16    0.016154  -0.0314514   0.0204614
          17   -0.190796  -0.0408246   0.0212968
          18     0.05911  -0.0352727   0.0208247
          19    0.097128  -0.0283042    0.020862
          20    0.031452  -0.0253164   0.0200317
