#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.432231    0.432231           0
           2      0.4059    0.419065  0.00930951
           3    0.408246    0.415459  0.00686945
           4    0.461804    0.427045   0.0112793
           5    0.399268     0.42149   0.0103011
           6    0.435635    0.423847  0.00884991
           7    0.419783    0.423267  0.00760466
           8    0.441759    0.425578  0.00699657
           9    0.394314    0.422104  0.00702884
          10    0.436604    0.423554  0.00647379
          11    0.417818    0.423033  0.00590623
          12     0.43565    0.424084  0.00550684
          13    0.382527    0.420888  0.00593905
          14    0.440924    0.422319  0.00568466
          15    0.442559    0.423668  0.00546349
          16    0.417609    0.423289  0.00513512
          17    0.425211    0.423402   0.0048343
          18    0.446702    0.424697  0.00473585
          19    0.425623    0.424746  0.00448685
          20    0.426015    0.424809  0.00426295
