#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1     0.02379     0.02379           0
           2     0.03004    0.026915  0.00220971
           3    0.039192   0.0310073   0.0036517
           4    0.039946    0.033242  0.00335354
           5    0.037096   0.0340128     0.00277
           6     0.02444   0.0324173   0.0027294
           7    0.030176   0.0320971   0.0023582
           8    0.039474   0.0330192  0.00223645
           9    0.034324   0.0331642  0.00199265
          10     0.02653   0.0325008  0.00190062
          11    0.039174   0.0331075  0.00182208
          12     0.03364   0.0331518  0.00167078
          13    0.031816   0.0330491  0.00154542
          14       0.031   0.0329027  0.00144194
          15    0.029046   0.0326456  0.00136854
          16    0.025208   0.0321808  0.00135967
          17    0.019488   0.0314341  0.00147047
          18    0.034054   0.0315797  0.00139596
          19    0.037286     0.03188  0.00135441
          20    0.030178   0.0317949  0.00128936
