#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.222831    0.222831           0
           2    0.221739    0.222285 0.000386067
           3    0.224426    0.222999 0.000637198
           4    0.225228    0.223556 0.000679281
           5    0.223407    0.223526 0.000544074
           6    0.221817    0.223241 0.000522695
           7    0.223557    0.223286 0.000449966
           8    0.221279    0.223035 0.000458395
           9    0.221059    0.222816 0.000457045
          10    0.222149    0.222749 0.000416174
          11    0.222798    0.222754 0.000378363
          12    0.222799    0.222757 0.000346852
          13     0.22514    0.222941 0.000365392
          14    0.225569    0.223129 0.000384521
          15    0.219906    0.222914 0.000414568
          16    0.223228    0.222933 0.000389124
          17     0.22425    0.223011 0.000373865
          18    0.220648     0.22288 0.000375427
          19    0.220552    0.222757 0.000375124
          20    0.222527    0.222746 0.000356544
