#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.380436    0.380436           0
           2    0.363903     0.37217  0.00584529
           3    0.376324    0.373554  0.00405753
           4    0.373055     0.37343  0.00304507
           5    0.372883     0.37332  0.00243801
           6    0.377984    0.374097    0.002152
           7     0.35844    0.371861  0.00277327
           8    0.373778      0.3721  0.00243694
           9    0.384094    0.373433  0.00250416
          10    0.375039    0.373594  0.00225889
          11    0.368994    0.373175  0.00209188
          12    0.372826    0.373146  0.00191776
          13    0.377494    0.373481  0.00179916
          14     0.37207     0.37338  0.00167346
          15    0.367636    0.372997  0.00160512
          16    0.375262    0.373139  0.00151103
          17    0.368585    0.372871  0.00144569
          18    0.379996    0.373267  0.00141853
          19    0.365394    0.372852  0.00140308
          20    0.366276    0.372523  0.00137091
