#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.676153   -0.676153           0
           2   -0.679943   -0.678048  0.00133981
           3   -0.678133   -0.678076  0.00089351
           4   -0.678124   -0.678088 0.000670213
           5   -0.676897    -0.67785 0.000576992
           6   -0.678169   -0.677903 0.000483276
           7   -0.679143    -0.67808 0.000445509
           8   -0.680148   -0.678339 0.000458713
           9   -0.678922   -0.678403 0.000412295
          10   -0.677344   -0.678298 0.000384429
          11   -0.679381   -0.678396 0.000361885
          12   -0.677942   -0.678358 0.000333701
          13   -0.677942   -0.678326 0.000309561
          14   -0.679236   -0.678391 0.000294189
          15   -0.677018     -0.6783 0.000288464
          16    -0.67869   -0.678324 0.000271465
          17   -0.679976   -0.678421 0.000272341
          18   -0.682047   -0.678623 0.000323237
          19   -0.676059   -0.678488 0.000333206
          20    -0.67717   -0.678422 0.000322995
