#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00454    -0.00454           0
           2   -0.022078   -0.013309  0.00620062
           3     0.02384   -0.000926   0.0109231
           4    0.109118    0.026585   0.0251943
           5     0.03972    0.029212    0.020292
           6    -0.02996     0.01935   0.0191572
           7    0.015144   0.0187491   0.0164298
           8   -0.058316    0.009116   0.0169667
           9   -0.142466 -0.00772644   0.0218998
          10    -0.01858  -0.0088118   0.0197367
          11     0.00933 -0.00716255   0.0180112
          12     0.01858 -0.00501733   0.0166376
          13    0.139018  0.00606231   0.0186863
          14    0.004566  0.00595543   0.0173518
          15   -0.016704   0.0044448   0.0162607
          16    0.080288    0.009185   0.0159203
          17    0.072832   0.0129289   0.0154178
          18   -0.005854   0.0118854   0.0145965
          19    -0.08788  0.00663463   0.0147425
          20    0.024216   0.0075137   0.0140315
