#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.454453    0.454453           0
           2    0.443514    0.448984  0.00386775
           3    0.454574    0.450847  0.00299391
           4    0.457236    0.452444   0.0026373
           5    0.450903    0.452136  0.00212777
           6    0.440004    0.450114  0.00255954
           7    0.452746     0.45049  0.00222132
           8    0.443617    0.449631  0.00210323
           9    0.454301     0.45015  0.00193248
          10    0.447712    0.449906  0.00175453
          11    0.431058    0.448193  0.00228325
          12    0.445032    0.447929  0.00210811
          13    0.456148    0.448561  0.00203855
          14    0.440985     0.44802  0.00196346
          15    0.449209    0.448099  0.00183416
          16    0.458881    0.448773  0.00183915
          17     0.44577    0.448597  0.00173943
          18    0.462946    0.449394  0.00181631
          19     0.46248    0.450083  0.00184669
          20    0.447087    0.449933  0.00176042
