#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1     0.43134     0.43134           0
           2    0.415513    0.423427  0.00559579
           3    0.427317    0.424723  0.00387785
           4    0.425205    0.424844  0.00291026
           5    0.428278    0.425531  0.00240791
           6    0.414258    0.423652  0.00263967
           7    0.432879     0.42497   0.0025707
           8    0.428992    0.425473    0.002298
           9    0.434246    0.426448  0.00223989
          10    0.425051    0.426308  0.00202025
          11    0.421503    0.425871  0.00188322
          12    0.420281    0.425405  0.00178296
          13    0.448432    0.427177  0.00236746
          14    0.426788    0.427149  0.00219851
          15    0.414129    0.426281  0.00221667
          16    0.424749    0.426185   0.0020802
          17    0.419931    0.425817   0.0019901
          18    0.428474    0.425965  0.00188501
          19    0.420555     0.42568  0.00180717
          20    0.430577    0.425925  0.00173332
