#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.384764    0.384764           0
           2    0.370514    0.377639  0.00503817
           3     0.37912    0.378133  0.00338285
           4    0.376528    0.377731  0.00256083
           5    0.374957    0.377177  0.00210791
           6    0.375016    0.376816  0.00178709
           7    0.362787    0.374812  0.00240616
           8    0.379154    0.375355  0.00216573
           9    0.387425    0.376696  0.00230318
          10       0.379    0.376926  0.00208435
          11     0.37144    0.376428  0.00195362
          12     0.37718     0.37649  0.00179183
          13    0.376957    0.376526  0.00165435
          14    0.378555    0.376671  0.00154252
          15    0.370767    0.376278  0.00148906
          16    0.378583    0.376422  0.00140294
          17    0.370616     0.37608  0.00136136
          18    0.385501    0.376603  0.00138268
          19    0.368263    0.376165  0.00137782
          20     0.36928     0.37582  0.00135125
