#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1      5.5037      5.5037           0
           2     5.60507     5.55439    0.035842
           3     5.40588     5.50488   0.0469527
           4     5.33277     5.46186   0.0512702
           5     5.40849     5.45118   0.0421125
           6     5.67002     5.48766   0.0483747
           7     5.42095     5.47813   0.0423921
           8     5.48479     5.47896   0.0371012
           9      5.3328     5.46272   0.0363598
          10     5.17895     5.43434   0.0423742
          11     5.26755     5.41918   0.0411457
          12      5.4391     5.42084   0.0377503
          13     5.55714     5.43132   0.0362733
          14     5.54621     5.43953   0.0345981
          15     5.36184     5.43435   0.0326769
          16     5.59383     5.44432   0.0321189
          17      5.2998     5.43582   0.0313344
          18     5.53183     5.44115   0.0300441
          19     5.08463     5.42239   0.0338187
          20     5.36564     5.41955   0.0322466
