#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1   0.0585856   0.0585856           0
           2   0.0580456   0.0583156 0.000190919
           3   0.0578328   0.0581547 0.000182938
           4   0.0584416   0.0582264 0.000150612
           5    0.058978   0.0583767  0.00018054
           6   0.0543152   0.0576998 0.000635992
           7   0.0557872   0.0574266 0.000600968
           8   0.0582412   0.0575284 0.000534404
           9    0.060214   0.0578268 0.000552086
          10   0.0632008   0.0583642 0.000711903
          11   0.0625604   0.0587457 0.000742388
          12   0.0613176     0.05896 0.000710787
          13   0.0556044   0.0587019 0.000701416
          14   0.0603372   0.0588187  0.00066097
          15   0.0570116   0.0586982 0.000627788
          16   0.0583704   0.0586777 0.000588886
          17     0.05834   0.0586579  0.00055458
          18   0.0615968   0.0588211 0.000547278
          19   0.0545272   0.0585951 0.000563206
          20    0.059234   0.0586271 0.000535951
