#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     3.09546     3.09546           0
           2     3.07701     3.08623  0.00652559
           3     3.04036     3.07094   0.0132204
           4     3.07124     3.07102  0.00991553
           5     3.09725     3.07626  0.00921657
           6     3.04047      3.0703  0.00941502
           7     3.06073     3.06893  0.00816858
           8     3.06977     3.06904  0.00714817
           9     3.07685     3.06991  0.00640646
          10     3.10165     3.07308  0.00650505
          11     3.07908     3.07363   0.0059365
          12     3.10871     3.07655  0.00611967
          13     3.02479     3.07257  0.00682224
          14     3.07346     3.07263  0.00633524
          15     3.07789     3.07298  0.00592258
          16     3.04987     3.07154  0.00572594
          17     3.17231     3.07746  0.00788107
          18     3.15333     3.08168   0.0084959
          19     3.05504     3.08028  0.00816365
          20     3.04016     3.07827  0.00799813
