#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1   -0.615142   -0.615142           0
           2    -0.61532   -0.615231 6.29325e-05
           3   -0.615221   -0.615228 4.20372e-05
           4   -0.614829   -0.615128  9.1972e-05
           5    -0.61652   -0.615407 0.000259691
           6   -0.614939   -0.615329 0.000227797
           7   -0.614826   -0.615257 0.000206257
           8   -0.615618   -0.615302 0.000185338
           9   -0.615178   -0.615288 0.000165257
          10   -0.615567   -0.615316 0.000151069
          11    -0.61563   -0.615345 0.000140012
          12   -0.614693    -0.61529 0.000138483
          13    -0.61472   -0.615246 0.000134599
          14   -0.616006   -0.615301 0.000135476
          15   -0.614283   -0.615233 0.000142435
          16   -0.614183   -0.615167 0.000147865
          17   -0.616111   -0.615223 0.000149221
          18   -0.616378   -0.615287 0.000154106
          19   -0.614587    -0.61525 0.000150329
          20   -0.614685   -0.615222 0.000145447
