#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.214532    0.214532           0
           2    0.212494    0.213513 0.000720259
           3    0.216858    0.214628  0.00102929
           4    0.215337    0.214805 0.000787084
           5    0.215733    0.214991 0.000651156
           6      0.2117    0.214442  0.00073833
           7    0.215152    0.214544 0.000639777
           8    0.213346    0.214394 0.000577056
           9    0.211589    0.214082 0.000591121
          10    0.213735    0.214048 0.000533027
          11    0.213979    0.214041 0.000484606
          12     0.21377    0.214019 0.000444749
          13    0.217151     0.21426 0.000471297
          14    0.216524    0.214421  0.00046456
          15    0.210549    0.214163 0.000500191
          16    0.216039    0.214281 0.000482468
          17    0.215108    0.214329 0.000456537
          18    0.211547    0.214175 0.000456596
          19    0.210462    0.213979 0.000472522
          20    0.212187     0.21389 0.000457316
