#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1       1.255       1.255           0
           2     1.38444     1.31972    0.045764
           3     1.37484     1.33809   0.0339981
           4     1.32352     1.33445    0.025693
           5     1.50452     1.36846   0.0367158
           6     1.45632     1.38311   0.0333889
           7     1.27226     1.36727   0.0321556
           8     1.41458     1.37318   0.0286747
           9     1.40666      1.3769   0.0257288
          10     1.29888      1.3691   0.0243102
          11     1.24296     1.35763    0.024657
          12     1.42866     1.36355   0.0233018
          13     1.45814     1.37083   0.0226168
          14      1.4179     1.37419   0.0212497
          15      1.2749     1.36757   0.0208386
          16     1.30036     1.36337   0.0199551
          17     1.22164     1.35503   0.0204488
          18     1.39478     1.35724   0.0194316
          19     1.22988     1.35054   0.0195309
          20      1.3755     1.35179   0.0185942
