#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.197606    0.197606           0
           2    0.198787    0.198197 0.000417415
           3    0.198238     0.19821 0.000278501
           4    0.196152    0.197696 0.000492196
           5     0.19824    0.197805 0.000405638
           6    0.196448    0.197579 0.000396048
           7    0.195904    0.197339 0.000405313
           8    0.197851    0.197403  0.00035965
           9    0.197367    0.197399 0.000319711
          10     0.19896    0.197555 0.000323616
          11    0.197892    0.197586 0.000295642
          12    0.197643    0.197591 0.000271043
          13    0.198619     0.19767  0.00026148
          14    0.197488    0.197657 0.000243124
          15     0.19673    0.197595 0.000234628
          16    0.196832    0.197547 0.000224761
          17    0.197731    0.197558 0.000211798
          18    0.197719    0.197567  0.00020022
          19    0.197807     0.19758 0.000190079
          20    0.198925    0.197647 0.000192107
