#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1     1.98265     1.98265           0
           2     1.93843     1.96054    0.015634
           3     1.92714     1.94941   0.0138311
           4     1.92511     1.94333   0.0116311
           5     1.92534     1.93973  0.00984556
           6     1.94476     1.94057  0.00824017
           7     1.95811     1.94308  0.00743395
           8       1.947     1.94357  0.00652089
           9     1.92758     1.94179  0.00603341
          10     1.96065     1.94368  0.00571707
          11     1.95902     1.94507  0.00536475
          12     1.96007     1.94632  0.00506119
          13     1.95782     1.94721  0.00474859
          14     1.96335     1.94836  0.00454732
          15     1.94653     1.94824   0.0042458
          16     1.94104     1.94779  0.00400417
          17     1.94135     1.94741  0.00378647
          18     1.94273     1.94715  0.00358502
          19     1.91546     1.94548  0.00376434
          20      1.9768     1.94705  0.00388824
