#BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
           1       -0.76       -0.76           0
           2        -0.6       -0.68   0.0565685
           3       -0.68       -0.68   0.0377124
           4       -0.68       -0.68   0.0282843
           5        -0.6      -0.664   0.0267731
           6       -0.52       -0.64   0.0312694
           7       -0.44   -0.611429   0.0376573
           8       -0.52        -0.6    0.034641
           9        -0.6        -0.6    0.030792
          10       -0.68      -0.608   0.0287333
          11       -0.92   -0.636364   0.0375989
          12       -0.84   -0.653333   0.0381032
          13       -0.84   -0.667692    0.037781
          14       -0.68   -0.668571   0.0350925
          15       -0.84       -0.68    0.034564
          16       -0.76      -0.685   0.0327634
          17       -0.84   -0.694118   0.0320797
          18       -0.76   -0.697778   0.0305056
          19        -0.6   -0.692632   0.0293309
          20       -0.76      -0.696   0.0280571
          21       -0.68   -0.695238   0.0267314
          22       -0.68   -0.694545   0.0255253
          23       -0.76   -0.697391   0.0245736
          24       -0.84   -0.703333   0.0242575
          25       -0.76     -0.7056   0.0233929
          26        -0.6   -0.701538    0.022843
          27        -0.6   -0.697778   0.0223044
          28       -0.68   -0.697143   0.0215168
          29       -0.52   -0.691034   0.0216245
          30       -0.68   -0.690667   0.0209068
          31       -0.68   -0.690323   0.0202353
          32       -0.76     -0.6925   0.0197197
          33       -0.84    -0.69697   0.0196222
          34       -0.84   -0.701176   0.0194908
          35       -0.92   -0.707429   0.0199114
          36       -0.76   -0.708889   0.0194118
          37       -0.68   -0.708108   0.0189028
          38       -0.84   -0.711579   0.0187213
          39       -0.76   -0.712821   0.0182824
          40       -0.68      -0.712   0.0178438
          41        -0.6   -0.709268   0.0176164
          42        -0.6   -0.706667    0.017388
          43        -0.6   -0.704186   0.0171597
          44       -0.68   -0.703636   0.0167785
          45       -0.52   -0.699556   0.0168946
          46        -0.6   -0.697391   0.0166654
          47       -0.68   -0.697021   0.0163149
          48       -0.76   -0.698333   0.0160277
          49       -0.68   -0.697959    0.015705
          50       -0.76     -0.6992   0.0154398
          51       -0.52   -0.695686   0.0155317
          52       -0.68   -0.695385    0.015236
          53       -0.68   -0.695094   0.0149513
          54       -0.76   -0.696296   0.0147226
          55       -0.68      -0.696   0.0144579
          56        -0.6   -0.694286    0.014301
          57        -0.6   -0.692632   0.0141455
          58        -0.6   -0.691034   0.0139914
          59       -0.68   -0.690847   0.0137555
          60       -0.68   -0.690667   0.0135275
          61       -0.44   -0.686557   0.0139159
          62       -0.68   -0.686452   0.0136918
          63        -0.6   -0.685079   0.0135431
          64       -0.68      -0.685   0.0133317
          65       -0.68   -0.684923   0.0131268
          66        -0.6   -0.683636   0.0129908
          67       -0.52   -0.681194   0.0130245
          68       -0.44   -0.677647   0.0133072
          69        -0.6   -0.676522   0.0131618
          70       -0.68   -0.676571   0.0129739
          71       -0.68    -0.67662   0.0127913
          72       -0.76   -0.677778   0.0126659
          73       -0.68   -0.677808   0.0124924
          74        -0.6   -0.676757   0.0123678
          75       -0.44     -0.6736   0.0125993
          76       -0.76   -0.674737   0.0124847
          77        -0.6   -0.673766   0.0123603
          78       -0.68   -0.673846    0.012202
          79       -0.68   -0.673924   0.0120478
          80       -0.44      -0.671   0.0122469
          81       -0.44   -0.668148   0.0124233
          82       -0.44   -0.665366   0.0125795
          83        -0.6   -0.664578   0.0124526
          84       -0.68   -0.664762   0.0123057
          85        -0.6      -0.664   0.0121845
          86       -0.68   -0.664186   0.0120442
          87       -0.52   -0.662529   0.0120193
          88        -0.6   -0.661818   0.0119037
          89       -0.68   -0.662022   0.0117717
          90       -0.68   -0.662222   0.0116426
          91       -0.68   -0.662418   0.0115163
          92        -0.6   -0.661739   0.0114111
          93       -0.68   -0.661935   0.0112901
          94        -0.6   -0.661277   0.0111892
          95       -0.76   -0.662316   0.0111195
          96       -0.84   -0.664167   0.0111567
          97       -0.76   -0.665155   0.0110853
          98        -0.6    -0.66449   0.0109921
          99        -0.6   -0.663838   0.0109004
         100        -0.6     -0.6632   0.0108101
         101       -0.76   -0.664158   0.0107454
         102       -0.68   -0.664314   0.0106412
         103       -0.68   -0.664466    0.010539
         104       -0.52   -0.663077   0.0105288
         105       -0.68   -0.663238   0.0104298
         106       -0.68   -0.663396   0.0103326
         107       -0.68   -0.663551   0.0102372
         108       -0.68   -0.663704   0.0101435
         109        -0.6   -0.663119   0.0100673
         110       -0.68   -0.663273  0.00997692
         111       -0.68   -0.663423  0.00988818
         112       -0.68   -0.663571    0.009801
         113       -0.44   -0.661593  0.00991195
         114       -0.52   -0.660351  0.00990252
         115       -0.44   -0.658435   0.0100001
         116       -0.76    -0.65931  0.00995212
         117       -0.76   -0.660171   0.0099042
         118       -0.76   -0.661017  0.00985633
         119       -0.84   -0.662521   0.0098876
         120       -0.76   -0.663333  0.00983851
         121       -0.68   -0.663471  0.00975817
         122        -0.6   -0.662951  0.00969204
         123       -0.68   -0.663089  0.00961423
         124       -0.68   -0.663226  0.00953767
         125        -0.6    -0.66272  0.00947477
         126        -0.6   -0.662222  0.00941264
         127       -0.68   -0.662362  0.00933956
         128       -0.84    -0.66375  0.00936914
         129       -0.68   -0.663876  0.00929736
         130       -0.68      -0.664  0.00922667
         131       -0.44    -0.66229  0.00931333
         132       -0.44   -0.660606  0.00939379
         133       -0.44   -0.658947  0.00946847
         134       -0.36   -0.656716  0.00965706
         135       -0.52   -0.655704  0.00963848
         136       -0.52   -0.654706  0.00961912
         137       -0.44   -0.653139  0.00967573
         138       -0.44   -0.651594  0.00972811
         139        -0.6   -0.651223   0.0096652
         140        -0.6   -0.650857  0.00960309
         141        -0.6   -0.650496  0.00954175
         142        -0.6   -0.650141  0.00948118
         143       -0.68    -0.65035  0.00941718
         144        -0.6       -0.65  0.00935827
         145       -0.44   -0.648552  0.00940513
         146       -0.52   -0.647671  0.00938183
         147        -0.6   -0.647347  0.00932361
         148       -0.68   -0.647568  0.00926323
         149        -0.6   -0.647248  0.00920656
         150       -0.28     -0.6448  0.00946513
         151        -0.6   -0.644503  0.00940709
         152       -0.68   -0.644737   0.0093481
         153       -0.52   -0.643922  0.00932249
         154        -0.6   -0.643636  0.00926631
         155        -0.6   -0.643355  0.00921081
         156       -0.52   -0.642564  0.00918564
         157       -0.36   -0.640764  0.00930178
         158       -0.68   -0.641013  0.00924622
         159       -0.76   -0.641761   0.0092183
         160       -0.76     -0.6425  0.00919026
         161       -0.68   -0.642733  0.00913613
         162       -0.76   -0.643457  0.00910837
         163       -0.76   -0.644172  0.00908051
         164       -0.68    -0.64439  0.00902777
         165       -0.76   -0.645091   0.0090002
         166       -0.76   -0.645783  0.00897256
         167       -0.76   -0.646467  0.00894486
         168       -0.76   -0.647143  0.00891711
         169        -0.6   -0.646864  0.00886871
         170       -0.68   -0.647059  0.00881868
         171       -0.52   -0.646316  0.00879836
         172        -0.6   -0.646047  0.00875133
         173        -0.6    -0.64578  0.00870479
         174       -0.68   -0.645977  0.00865698
         175       -0.68   -0.646171   0.0086097
         176       -0.68   -0.646364  0.00856292
         177        -0.6   -0.646102  0.00851855
         178       -0.84   -0.647191  0.00854006
         179       -0.76   -0.647821  0.00851557
         180       -0.68      -0.648  0.00847014
         181       -0.44   -0.646851  0.00850094
         182        -0.6   -0.646593  0.00845813
         183       -0.68   -0.646776  0.00841388
         184       -0.84   -0.647826  0.00843343
         185       -0.76   -0.648432  0.00840961
         186       -0.76   -0.649032  0.00838576
         187       -0.68   -0.649198  0.00834255
         188        -0.6   -0.648936  0.00830228
         189       -0.52   -0.648254  0.00828634
         190       -0.52   -0.647579  0.00827017
         191       -0.68   -0.647749  0.00822861
         192       -0.68   -0.647917  0.00818747
         193       -0.52   -0.647254  0.00817183
         194       -0.76   -0.647835  0.00815035
         195       -0.68      -0.648  0.00811022
         196       -0.68   -0.648163  0.00807048
         197       -0.44   -0.647107   0.0080984
         198       -0.52   -0.646465   0.0080829
         199       -0.68   -0.646633  0.00804404
         200       -0.68     -0.6468  0.00800555
         201       -0.76   -0.647363   0.0079855
         202       -0.76   -0.647921  0.00796542
         203        -0.6   -0.647685  0.00792968
         204       -0.76   -0.648235  0.00790989
         205        -0.6      -0.648  0.00787481
         206        -0.6   -0.647767  0.00784003
         207       -0.68   -0.647923   0.0078037
         208       -0.68   -0.648077  0.00776771
         209       -0.76   -0.648612  0.00774898
         210       -0.84   -0.649524  0.00776549
         211       -0.84   -0.650427  0.00778098
         212       -0.44   -0.649434  0.00780733
         213       -0.52   -0.648826  0.00779428
         214       -0.68   -0.648972  0.00775922
         215       -0.76   -0.649488   0.0077403
         216       -0.76       -0.65  0.00772136
         217       -0.76   -0.650507   0.0077024
         218       -0.52   -0.649908  0.00769029
         219       -0.52   -0.649315  0.00767802
         220       -0.36      -0.648  0.00775492
         221       -0.52   -0.647421  0.00774143
         222        -0.6   -0.647207  0.00770951
         223        -0.6   -0.646996  0.00767784
         224       -0.52   -0.646429  0.00766447
         225        -0.6   -0.646222  0.00763318
