#BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
           1        10.4        10.4           0
           2     6.15385     8.27692     1.50124
           3     3.93846     6.83077     1.54787
           4     1.53846     5.50769     1.63113
           5           0     4.40615     1.63508
           6   0.0615385     3.68205     1.51444
           7     1.53846     3.37582     1.32869
           8           0     2.95385     1.22778
           9    0.553846     2.68718     1.11995
          10     4.98462     2.91692     1.03125
          11     6.15385     3.21119    0.978584
          12     7.44615      3.5641    0.958562
          13        10.4     4.08994      1.0189
          14     4.98462     4.15385    0.948122
          15     7.44615     4.37333    0.909964
          16     19.9385     5.34615     1.27083
          17     24.6154     6.47964     1.62474
          18     15.7538     6.99487     1.61411
          19     13.8462     7.35547     1.56892
          20     12.0615     7.59077     1.50801
          21     12.0615     7.80366     1.45115
          22     6.15385     7.72867     1.38713
          23     6.15385      7.6602     1.32851
          24     7.44615     7.65128     1.27318
          25     6.15385     7.59138     1.22366
          26     3.93846     7.45089     1.18464
          27     7.44615     7.45071     1.14076
          28     13.8462     7.67912     1.12265
          29     6.15385     7.62653     1.08517
          30        10.4     7.71897     1.05293
          31     12.0615     7.85906     1.02824
          32     24.6154     8.38269     1.12154
          33     29.7846     9.03124     1.26121
          34     29.7846     9.64163     1.36385
          35     32.5538     10.2963     1.47364
          36     27.1385     10.7641     1.50513
          37        10.4     10.7543     1.46449
          38     13.8462     10.8356     1.42821
          39     17.7846     11.0138     1.40266
          40     13.8462     11.0846     1.36938
          41     3.01538     10.8878     1.35005
          42     3.93846     10.7223       1.328
          43     17.7846     10.8866     1.30724
          44     6.15385      10.779     1.28194
          45     7.44615      10.705     1.25559
          46     7.44615     10.6341     1.23029
          47     8.86154     10.5964      1.2047
          48        10.4     10.5923     1.17961
          49     2.21538     10.4214     1.16785
          50    0.246154     10.2178     1.16209
          51     8.86154     10.1913     1.13961
          52    0.984615     10.0142     1.13136
          53     8.86154     9.99245     1.11023
          54     7.44615      9.9453     1.09067
          55     2.21538     9.80476     1.07986
          56   0.0615385     9.63077      1.0745
          57   0.0615385     9.46289     1.06868
          58    0.984615     9.31671     1.06021
          59   0.0615385     9.15984     1.05378
          60    0.246154     9.01128     1.04663
          61   0.0615385     8.86456     1.03971
          62     3.93846     8.78511     1.02597
          63     2.21538     8.68083     1.01497
          64     4.98462     8.62308     1.00075
          65    0.246154      8.4942    0.993621
          66           0      8.3655    0.986866
          67           0     8.24064    0.980003
          68     3.01538      8.1638    0.968599
          69     3.93846     8.10256    0.956496
          70     4.98462     8.05802    0.943868
          71    0.984615      7.9584    0.935817
          72     7.44615     7.95128    0.922847
          73     3.93846     7.89631    0.911841
          74     3.01538     7.83035    0.901901
          75    0.984615     7.73908    0.894482
          76   0.0615385     7.63806    0.888399
          77    0.246154     7.54206    0.882033
          78    0.984615     7.45799    0.874722
          79     3.93846     7.41344    0.864783
          80     3.01538     7.35846    0.855719
          81     3.01538     7.30484    0.846833
          82    0.246154     7.21876    0.840869
          83     1.53846     7.15032    0.833519
          84           0      7.0652    0.827931
          85           0     6.98208    0.822353
          86   0.0615385     6.90161    0.816718
          87     6.15385     6.89302    0.807376
          88     7.44615      6.8993    0.798226
          89     8.86154     6.92135    0.789561
          90     6.15385     6.91282    0.780834
          91        10.4     6.95114    0.773193
          92     12.0615     7.00669    0.766782
          93     19.9385     7.14574    0.771042
          94     13.8462     7.21702    0.766127
          95        10.4     7.25053    0.758795
          96     7.44615     7.25256    0.750894
          97    0.984615     7.18795    0.745928
          98     3.01538     7.14537     0.73953
          99     3.93846     7.11298    0.732769
         100     4.98462     7.09169    0.725751
         101     4.98462     7.07083    0.718865
         102     2.21538     7.02323    0.713391
         103     3.93846     6.99328    0.707094
         104    0.984615      6.9355    0.702651
         105    0.984615     6.87883    0.698241
         106   0.0615385     6.81451     0.69461
         107   0.0615385      6.7514    0.690979
         108    0.984615     6.69801    0.686641
         109    0.246154     6.63881    0.682888
         110     7.44615     6.64615     0.67672
         111     3.01538     6.61344    0.671413
         112     2.21538     6.57418    0.666566
         113   0.0615385     6.51654    0.663154
         114    0.553846     6.46424    0.659396
         115     1.53846      6.4214    0.655052
         116     2.21538     6.38515    0.650408
         117     1.53846     6.34372    0.646166
         118   0.0615385     6.29048     0.64288
         119   0.0615385     6.23814    0.639605
         120   0.0615385     6.18667    0.636343
         121    0.553846     6.14011    0.632784
         122    0.984615     6.09786    0.629007
         123    0.246154     6.05028     0.62569
         124    0.246154     6.00347    0.622392
         125     2.21538     5.97317     0.61815
         126     3.01538     5.94969     0.61369
         127     2.21538     5.92029    0.609562
         128    0.553846     5.87837     0.60624
         129    0.553846     5.83709    0.602943
         130           0     5.79219    0.599975
         131   0.0615385     5.74844    0.596988
         132    0.246154     5.70676    0.593918
         133    0.553846     5.66802    0.590715
         134   0.0615385     5.62618    0.587787
         135    0.553846      5.5886    0.584632
         136     3.01538     5.56968     0.58064
         137    0.246154     5.53083      0.5777
         138    0.984615     5.49788    0.574453
         139    0.553846     5.46231     0.57142
         140   0.0615385     5.42374    0.568639
         141     2.21538     5.40098    0.565061
         142    0.984615     5.36988    0.561937
         143     3.01538     5.35342    0.558249
         144     3.93846     5.34359    0.554458
         145     7.44615     5.35809    0.550824
         146    0.984615     5.32813    0.547865
         147    0.246154     5.29356    0.545228
         148   0.0615385     5.25821    0.542689
         149     3.01538     5.24316    0.539255
         150     6.15385     5.24923    0.535695
         151     8.86154     5.27315    0.532681
         152     12.0615     5.31781    0.531045
         153     8.86154     5.34098    0.528079
         154     6.15385     5.34625    0.524676
         155    0.984615     5.31811    0.522046
         156     6.15385     5.32347    0.518727
         157     2.21538     5.30367      0.5158
         158     19.9385      5.3963    0.520786
         159     29.7846     5.54969    0.539626
         160     15.7538     5.61346    0.540009
         161     6.15385     5.61682    0.536665
         162     19.9385     5.70522    0.540585
         163     15.7538     5.76687    0.540772
         164     6.15385     5.76923     0.53748
         165     12.0615     5.80737    0.535574
         166     12.0615     5.84504    0.533671
         167     3.01538      5.8281    0.530744
         168     6.15385     5.83004    0.527589
         169     6.15385     5.83195     0.52447
         170     1.53846      5.8067    0.521993
         171    0.984615      5.7785    0.519701
         172   0.0615385     5.74526    0.517742
         173   0.0615385     5.71241     0.51579
         174     7.44615     5.72237    0.512922
         175     3.01538      5.7069    0.510224
         176     7.44615     5.71678    0.507421
         177     15.7538     5.77349    0.507713
         178     7.44615     5.78289    0.504948
         179     7.44615     5.79218    0.502212
         180     6.15385     5.79419    0.499426
         181     3.01538     5.77884    0.496903
         182    0.553846     5.75013    0.495001
         183     2.21538     5.73081    0.492673
         184     3.01538     5.71605    0.490216
         185     3.93846     5.70644    0.487661
         186     4.98462     5.70256    0.485054
         187     2.21538     5.68392    0.482819
         188     6.15385     5.68642    0.480257
         189     3.93846     5.67717    0.477805
         190     3.93846     5.66802    0.475378
         191     3.01538     5.65413    0.473092
         192    0.553846     5.62756    0.471373
         193    0.984615     5.60351    0.469544
         194    0.984615      5.5797    0.467727
         195   0.0615385      5.5514    0.466184
         196    0.553846      5.5259    0.464502
         197    0.553846     5.50066    0.462829
         198    0.553846     5.47568    0.461166
         199           0     5.44816    0.459668
         200    0.984615     5.42585    0.457912
         201     3.93846     5.41845    0.455693
         202   0.0615385     5.39193    0.454208
         203   0.0615385     5.36567    0.452729
         204    0.984615     5.34419    0.451019
         205    0.553846     5.32083    0.449424
         206     4.98462     5.31919    0.447245
         207     3.93846     5.31252    0.445134
         208    0.553846     5.28964    0.443582
         209     2.21538     5.27494    0.441703
         210     3.01538     5.26418    0.439731
         211     2.21538     5.24973    0.437884
         212     2.21538     5.23541    0.436052
         213    0.984615     5.21546    0.434462
         214     2.21538     5.20144    0.432658
         215     8.86154     5.21846     0.43098
         216     13.8462      5.2584    0.430832
         217     6.15385     5.26253    0.428866
         218     1.53846     5.24545    0.427239
         219     3.93846     5.23948     0.42533
         220           0     5.21566    0.424063
         221    0.246154     5.19318     0.42274
         222           0     5.16979    0.421482
         223    0.246154     5.14771     0.42017
