#BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
           1    -0.00278    -0.00278           0
           2    0.001934   -0.000423  0.00166665
           3    0.015122  0.00475867  0.00437428
           4    0.018616    0.008223   0.0044457
           5    -0.00967   0.0046444  0.00478479
           6    -0.00877  0.00240867  0.00447931
           7    -0.00526  0.00131314  0.00397112
           8    0.019874  0.00363325   0.0040968
           9     0.00233  0.00348844  0.00364416
          10    0.000544    0.003194  0.00329161
          11    0.004006  0.00326782   0.0029932
          12   -0.010054  0.00215767  0.00294245
          13    0.000692  0.00204492  0.00271827
          14    0.001126  0.00197929   0.0025249
          15    0.015826   0.0029024  0.00251967
          16    0.012794  0.00352062  0.00243686
          17    0.009026  0.00384447  0.00231493
          18    0.006112  0.00397044  0.00218975
          19   -0.008854  0.00329547  0.00217604
          20    0.012158   0.0037386  0.00211188
