#BLOCK:   ACTUAL_CV:    CV_AVE:      ERROR:
           1    0.361483    0.361483           0
           2    0.241226    0.301355   0.0425172
           3    0.365827    0.322845   0.0333366
           4    0.356219    0.331189   0.0260256
           5    0.282383    0.321428   0.0225769
           6    0.310486    0.319604   0.0188876
           7    0.270002    0.312518    0.017468
           8     0.31913    0.313345   0.0153041
           9    0.282497    0.309917   0.0139822
          10    0.414398    0.320365   0.0160188
          11    0.277373    0.316457   0.0150318
          12      0.3463    0.318944   0.0139833
          13     0.37186    0.323014   0.0134871
          14    0.356696     0.32542   0.0127365
          15    0.308698    0.324305   0.0119361
          16    0.352067     0.32604   0.0113155
          17    0.278263     0.32323   0.0109934
          18    0.339189    0.324117   0.0104183
          19    0.343752     0.32515  0.00992111
          20     0.24936     0.32136   0.0101229
